t, ref_c, humidity, v_ch1, v_ch2
1689074113.1867034, 23.513, 54.284, 9.999549866e+00, 9.999683380e+00
1689074114.6052344, 23.519, 54.291, 9.999549866e+00, 9.999702454e+00
1689074116.0237374, 23.52, 54.296, 9.999532700e+00, 9.999680519e+00
1689074117.4422917, 23.52, 54.289, 9.999540329e+00, 9.999664307e+00
1689074118.860569, 23.523, 54.29, 9.999540329e+00, 9.999690056e+00
1689074120.2789974, 23.525, 54.295, 9.999537468e+00, 9.999680519e+00
1689074121.6977456, 23.523, 54.287, 9.999525070e+00, 9.999654770e+00
1689074123.1159651, 23.516, 54.286, 9.999537468e+00, 9.999694824e+00
1689074124.5345268, 23.514, 54.293, 9.999492645e+00, 9.999601364e+00
1689074125.952873, 23.514, 54.299, 9.999494553e+00, 9.999626160e+00
1689074127.3711877, 23.517, 54.293, 9.999502182e+00, 9.999635696e+00
1689074128.7897553, 23.517, 54.293, 9.999513626e+00, 9.999626160e+00
1689074130.2082496, 23.527, 54.294, 9.999521255e+00, 9.999694824e+00
1689074131.626585, 23.52, 54.293, 9.999518394e+00, 9.999694824e+00
1689074133.0450778, 23.52, 54.297, 9.999534607e+00, 9.999692917e+00
1689074134.4635637, 23.519, 54.297, 9.999496460e+00, 9.999642372e+00
1689074135.8818803, 23.528, 54.295, 9.999502182e+00, 9.999607086e+00
1689074137.3004081, 23.528, 54.299, 9.999518394e+00, 9.999637604e+00
1689074138.7188578, 23.527, 54.296, 9.999525070e+00, 9.999694824e+00
1689074140.1374252, 23.514, 54.301, 9.999556541e+00, 9.999696732e+00
1689074141.5557477, 23.527, 54.304, 9.999540329e+00, 9.999692917e+00
1689074142.9742432, 23.522, 54.306, 9.999530792e+00, 9.999639511e+00
1689074144.392949, 23.517, 54.299, 9.999518394e+00, 9.999668121e+00
1689074145.8110807, 23.527, 54.307, 9.999542236e+00, 9.999731064e+00
1689074147.2295372, 23.522, 54.306, 9.999563217e+00, 9.999731064e+00
1689074148.648104, 23.53, 54.309, 9.999585152e+00, 9.999750137e+00
1689074150.0667331, 23.527, 54.311, 9.999530792e+00, 9.999713898e+00
1689074151.4848757, 23.533, 54.309, 9.999556541e+00, 9.999696732e+00
1689074152.903404, 23.527, 54.309, 9.999547005e+00, 9.999699593e+00
1689074154.321809, 23.533, 54.307, 9.999549866e+00, 9.999658585e+00
1689074155.7402148, 23.519, 54.314, 9.999499321e+00, 9.999635696e+00
1689074157.1588266, 23.531, 54.316, 9.999508858e+00, 9.999608994e+00
1689074158.5772638, 23.527, 54.313, 9.999523163e+00, 9.999647141e+00
1689074159.9955726, 23.53, 54.309, 9.999504089e+00, 9.999629974e+00
1689074161.4140775, 23.537, 54.313, 9.999521255e+00, 9.999632835e+00
1689074162.8325958, 23.534, 54.314, 9.999521255e+00, 9.999668121e+00
1689074164.2509115, 23.534, 54.311, 9.999568939e+00, 9.999753952e+00
1689074165.6694326, 23.528, 54.315, 9.999556541e+00, 9.999687195e+00
1689074167.0879412, 23.533, 54.313, 9.999542236e+00, 9.999666214e+00
1689074168.506303, 23.53, 54.319, 9.999486923e+00, 9.999608994e+00
1689074169.9249392, 23.533, 54.318, 9.999540329e+00, 9.999685287e+00
1689074171.3432548, 23.534, 54.314, 9.999532700e+00, 9.999654770e+00
1689074172.7619898, 23.537, 54.319, 9.999518394e+00, 9.999668121e+00
1689074174.180116, 23.531, 54.327, 9.999532700e+00, 9.999661446e+00
1689074175.5986276, 23.53, 54.322, 9.999544144e+00, 9.999685287e+00
1689074177.0171242, 23.527, 54.326, 9.999521255e+00, 9.999709129e+00
1689074178.435509, 23.525, 54.339, 9.999511719e+00, 9.999670982e+00
1689074179.8538778, 23.53, 54.335, 9.999547005e+00, 9.999699593e+00
1689074181.2724757, 23.533, 54.338, 9.999532700e+00, 9.999658585e+00
1689074182.6908035, 23.53, 54.334, 9.999518394e+00, 9.999656677e+00
1689074184.1095076, 23.54, 54.342, 9.999511719e+00, 9.999635696e+00
1689074185.5277355, 23.533, 54.334, 9.999504089e+00, 9.999613762e+00
1689074186.946086, 23.533, 54.338, 9.999494553e+00, 9.999647141e+00
1689074188.3648546, 23.533, 54.337, 9.999508858e+00, 9.999694824e+00
1689074189.7832165, 23.53, 54.339, 9.999521255e+00, 9.999687195e+00
1689074191.2018669, 23.537, 54.339, 9.999537468e+00, 9.999670982e+00
1689074192.6199656, 23.523, 54.339, 9.999521255e+00, 9.999651909e+00
1689074194.0384657, 23.523, 54.338, 9.999513626e+00, 9.999666214e+00
1689074195.45705, 23.531, 54.337, 9.999518394e+00, 9.999692917e+00
1689074196.8753703, 23.533, 54.344, 9.999496460e+00, 9.999635696e+00
1689074198.2938666, 23.539, 54.337, 9.999527931e+00, 9.999690056e+00
1689074199.712304, 23.537, 54.339, 9.999551773e+00, 9.999721527e+00
1689074201.1306646, 23.536, 54.338, 9.999559402e+00, 9.999752045e+00
1689074202.54922, 23.54, 54.338, 9.999551773e+00, 9.999752045e+00
1689074203.9677298, 23.542, 54.337, 9.999511719e+00, 9.999666214e+00
1689074205.3861525, 23.546, 54.334, 9.999542236e+00, 9.999702454e+00
1689074206.8044991, 23.531, 54.333, 9.999515533e+00, 9.999673843e+00
1689074208.2229674, 23.537, 54.33, 9.999527931e+00, 9.999713898e+00
1689074209.6416934, 23.546, 54.337, 9.999518394e+00, 9.999690056e+00
1689074211.0598106, 23.539, 54.338, 9.999523163e+00, 9.999645233e+00
1689074212.4785187, 23.534, 54.333, 9.999544144e+00, 9.999711990e+00
1689074213.896833, 23.545, 54.335, 9.999551773e+00, 9.999715805e+00
1689074215.3153167, 23.546, 54.339, 9.999527931e+00, 9.999668121e+00
1689074216.7336931, 23.542, 54.339, 9.999540329e+00, 9.999694824e+00
1689074218.152384, 23.545, 54.331, 9.999518394e+00, 9.999702454e+00
1689074219.570498, 23.54, 54.331, 9.999559402e+00, 9.999737740e+00
1689074220.9889905, 23.545, 54.331, 9.999547005e+00, 9.999711990e+00
1689074222.4075818, 23.543, 54.332, 9.999551773e+00, 9.999759674e+00
1689074223.8260157, 23.539, 54.341, 9.999537468e+00, 9.999728203e+00
1689074225.244419, 23.546, 54.332, 9.999547005e+00, 9.999721527e+00
1689074226.662927, 23.55, 54.335, 9.999508858e+00, 9.999675751e+00
1689074228.0814357, 23.551, 54.33, 9.999513626e+00, 9.999654770e+00
1689074229.4996536, 23.548, 54.33, 9.999553680e+00, 9.999718666e+00
1689074230.9182062, 23.545, 54.325, 9.999537468e+00, 9.999704361e+00
1689074232.3366892, 23.556, 54.328, 9.999515533e+00, 9.999661446e+00
1689074233.7551808, 23.548, 54.322, 9.999511719e+00, 9.999642372e+00
1689074235.1735373, 23.55, 54.323, 9.999527931e+00, 9.999677658e+00
1689074236.5922294, 23.551, 54.317, 9.999542236e+00, 9.999668121e+00
1689074238.010544, 23.553, 54.321, 9.999532700e+00, 9.999656677e+00
1689074239.4288619, 23.543, 54.321, 9.999505997e+00, 9.999677658e+00
1689074240.8473792, 23.556, 54.313, 9.999530792e+00, 9.999734879e+00
1689074242.2658706, 23.553, 54.32, 9.999568939e+00, 9.999747276e+00
1689074243.6842792, 23.556, 54.316, 9.999537468e+00, 9.999699593e+00
1689074245.1026976, 23.554, 54.306, 9.999486923e+00, 9.999675751e+00
1689074246.5211916, 23.559, 54.303, 9.999527931e+00, 9.999731064e+00
1689074247.9395342, 23.556, 54.304, 9.999532700e+00, 9.999696732e+00
1689074249.3580823, 23.551, 54.307, 9.999542236e+00, 9.999718666e+00
1689074250.7767248, 23.559, 54.31, 9.999547005e+00, 9.999709129e+00
1689074252.1951237, 23.562, 54.313, 9.999544144e+00, 9.999740601e+00
1689074253.6133914, 23.559, 54.306, 9.999534607e+00, 9.999728203e+00
1689074255.0321677, 23.557, 54.308, 9.999566078e+00, 9.999690056e+00
1689074256.4504309, 23.551, 54.301, 9.999547005e+00, 9.999680519e+00
1689074257.8687434, 23.563, 54.304, 9.999540329e+00, 9.999704361e+00
1689074259.2872138, 23.556, 54.303, 9.999540329e+00, 9.999666214e+00
1689074260.7056792, 23.559, 54.302, 9.999572754e+00, 9.999706268e+00
1689074262.1241448, 23.56, 54.303, 9.999540329e+00, 9.999696732e+00
1689074263.542654, 23.563, 54.298, 9.999527931e+00, 9.999690056e+00
1689074264.9611692, 23.56, 54.299, 9.999532700e+00, 9.999664307e+00
1689074266.3794158, 23.565, 54.296, 9.999532700e+00, 9.999654770e+00
1689074267.7982278, 23.563, 54.295, 9.999527931e+00, 9.999704361e+00
1689074269.2164338, 23.566, 54.293, 9.999556541e+00, 9.999734879e+00
1689074270.6349397, 23.569, 54.298, 9.999530792e+00, 9.999649048e+00
1689074272.0532506, 23.563, 54.294, 9.999532700e+00, 9.999668121e+00
1689074273.4717212, 23.566, 54.294, 9.999485016e+00, 9.999616623e+00
1689074274.8902755, 23.568, 54.294, 9.999504089e+00, 9.999647141e+00
1689074276.3088572, 23.568, 54.289, 9.999511719e+00, 9.999649048e+00
1689074277.7271702, 23.571, 54.292, 9.999537468e+00, 9.999734879e+00
1689074279.1456225, 23.568, 54.291, 9.999505997e+00, 9.999711990e+00
1689074280.5641692, 23.559, 54.287, 9.999502182e+00, 9.999639511e+00
1689074281.9824388, 23.565, 54.292, 9.999504089e+00, 9.999673843e+00
1689074283.401099, 23.566, 54.29, 9.999489784e+00, 9.999694824e+00
1689074284.8194263, 23.571, 54.287, 9.999521255e+00, 9.999687195e+00
1689074286.23776, 23.562, 54.284, 9.999511719e+00, 9.999668121e+00
1689074287.656293, 23.573, 54.287, 9.999518394e+00, 9.999649048e+00
1689074289.074826, 23.574, 54.294, 9.999534607e+00, 9.999632835e+00
1689074290.4932337, 23.573, 54.282, 9.999523163e+00, 9.999651909e+00
1689074291.9116476, 23.577, 54.285, 9.999515533e+00, 9.999645233e+00
1689074293.3301466, 23.569, 54.289, 9.999499321e+00, 9.999626160e+00
1689074294.7485943, 23.573, 54.291, 9.999530792e+00, 9.999642372e+00
1689074296.1670482, 23.565, 54.286, 9.999527931e+00, 9.999651909e+00
1689074297.5855246, 23.569, 54.294, 9.999525070e+00, 9.999656677e+00
1689074299.0039914, 23.569, 54.291, 9.999549866e+00, 9.999683380e+00
1689074300.4224916, 23.577, 54.295, 9.999540329e+00, 9.999658585e+00
1689074301.8409956, 23.571, 54.298, 9.999518394e+00, 9.999696732e+00
1689074303.2593052, 23.569, 54.296, 9.999544144e+00, 9.999706268e+00
1689074304.6777759, 23.573, 54.302, 9.999540329e+00, 9.999709129e+00
1689074306.0963035, 23.577, 54.304, 9.999563217e+00, 9.999718666e+00
1689074307.5148318, 23.569, 54.296, 9.999530792e+00, 9.999685287e+00
1689074308.933169, 23.582, 54.305, 9.999527931e+00, 9.999704361e+00
1689074310.351858, 23.579, 54.303, 9.999504089e+00, 9.999664307e+00
1689074311.770152, 23.582, 54.294, 9.999534607e+00, 9.999670982e+00
1689074313.1886933, 23.573, 54.302, 9.999540329e+00, 9.999709129e+00
1689074314.6071436, 23.577, 54.299, 9.999532700e+00, 9.999696732e+00
1689074316.0255117, 23.571, 54.298, 9.999508858e+00, 9.999618530e+00
1689074317.443852, 23.576, 54.304, 9.999518394e+00, 9.999651909e+00
1689074318.8623543, 23.568, 54.31, 9.999505997e+00, 9.999670982e+00
1689074320.2810628, 23.576, 54.315, 9.999530792e+00, 9.999706268e+00
1689074321.6991756, 23.577, 54.313, 9.999496460e+00, 9.999673843e+00
1689074323.117708, 23.573, 54.315, 9.999505997e+00, 9.999668121e+00
1689074324.5361376, 23.58, 54.325, 9.999525070e+00, 9.999732971e+00
1689074325.9544854, 23.577, 54.327, 9.999523163e+00, 9.999713898e+00
1689074327.3730135, 23.574, 54.323, 9.999515533e+00, 9.999713898e+00
1689074328.791623, 23.569, 54.329, 9.999513626e+00, 9.999683380e+00
1689074330.2100427, 23.579, 54.335, 9.999549866e+00, 9.999742508e+00
1689074331.628358, 23.577, 54.331, 9.999511719e+00, 9.999713898e+00
1689074333.0468798, 23.579, 54.332, 9.999505997e+00, 9.999656677e+00
1689074334.4655652, 23.574, 54.33, 9.999532700e+00, 9.999685287e+00
1689074335.8838344, 23.58, 54.337, 9.999534607e+00, 9.999699593e+00
1689074337.3022096, 23.579, 54.338, 9.999547005e+00, 9.999718666e+00
1689074338.7207828, 23.574, 54.341, 9.999551773e+00, 9.999690056e+00
1689074340.1392274, 23.576, 54.337, 9.999515533e+00, 9.999654770e+00
1689074341.5577815, 23.58, 54.341, 9.999551773e+00, 9.999694824e+00
1689074342.976081, 23.577, 54.347, 9.999505997e+00, 9.999651909e+00
1689074344.3945935, 23.579, 54.338, 9.999540329e+00, 9.999673843e+00
1689074345.8128593, 23.574, 54.342, 9.999551773e+00, 9.999721527e+00
1689074347.231392, 23.583, 54.349, 9.999530792e+00, 9.999675751e+00
1689074348.6499107, 23.582, 54.351, 9.999559402e+00, 9.999699593e+00
1689074350.068419, 23.574, 54.356, 9.999511719e+00, 9.999647141e+00
1689074351.486947, 23.583, 54.363, 9.999518394e+00, 9.999673843e+00
1689074352.9052587, 23.582, 54.35, 9.999544144e+00, 9.999687195e+00
1689074354.323785, 23.58, 54.354, 9.999537468e+00, 9.999673843e+00
1689074355.7422328, 23.582, 54.355, 9.999525070e+00, 9.999658585e+00
1689074357.160699, 23.579, 54.353, 9.999537468e+00, 9.999658585e+00
1689074358.5790517, 23.579, 54.35, 9.999521255e+00, 9.999687195e+00
1689074359.997587, 23.591, 54.362, 9.999518394e+00, 9.999685287e+00
1689074361.4163704, 23.586, 54.351, 9.999475479e+00, 9.999604225e+00
1689074362.8346972, 23.588, 54.359, 9.999480247e+00, 9.999616623e+00
1689074364.2529273, 23.588, 54.35, 9.999504089e+00, 9.999654770e+00
1689074365.6716702, 23.586, 54.351, 9.999515533e+00, 9.999675751e+00
1689074367.0899599, 23.592, 54.351, 9.999523163e+00, 9.999677658e+00
1689074368.5084283, 23.592, 54.354, 9.999527931e+00, 9.999709129e+00
1689074369.9268692, 23.594, 54.354, 9.999504089e+00, 9.999675751e+00
1689074371.3452969, 23.594, 54.353, 9.999511719e+00, 9.999675751e+00
1689074372.7637546, 23.589, 54.35, 9.999489784e+00, 9.999673843e+00
1689074374.1823127, 23.594, 54.346, 9.999540329e+00, 9.999715805e+00
1689074375.6006317, 23.594, 54.359, 9.999502182e+00, 9.999666214e+00
1689074377.0191288, 23.591, 54.349, 9.999521255e+00, 9.999694824e+00
1689074378.4376676, 23.596, 54.343, 9.999532700e+00, 9.999661446e+00
1689074379.8559785, 23.599, 54.342, 9.999525070e+00, 9.999664307e+00
1689074381.2744863, 23.594, 54.341, 9.999496460e+00, 9.999645233e+00
1689074382.6932201, 23.586, 54.342, 9.999511719e+00, 9.999639511e+00
1689074384.1115582, 23.592, 54.34, 9.999525070e+00, 9.999709129e+00
1689074385.529852, 23.597, 54.339, 9.999508858e+00, 9.999677658e+00
1689074386.948381, 23.585, 54.342, 9.999505997e+00, 9.999626160e+00
1689074388.3670366, 23.596, 54.341, 9.999523163e+00, 9.999658585e+00
1689074389.7851903, 23.589, 54.344, 9.999523163e+00, 9.999683380e+00
1689074391.2037053, 23.591, 54.353, 9.999492645e+00, 9.999632835e+00
1689074392.6221702, 23.589, 54.349, 9.999525070e+00, 9.999725342e+00
1689074394.0406854, 23.589, 54.353, 9.999542236e+00, 9.999721527e+00
1689074395.4590156, 23.599, 54.357, 9.999523163e+00, 9.999696732e+00
1689074396.8778112, 23.591, 54.357, 9.999489784e+00, 9.999618530e+00
1689074398.296005, 23.6, 54.362, 9.999530792e+00, 9.999639511e+00
1689074399.7145684, 23.592, 54.361, 9.999511719e+00, 9.999656677e+00
1689074401.132873, 23.597, 54.364, 9.999525070e+00, 9.999696732e+00
1689074402.5513804, 23.592, 54.359, 9.999515533e+00, 9.999664307e+00
1689074403.969862, 23.599, 54.361, 9.999477386e+00, 9.999654770e+00
1689074405.3883607, 23.597, 54.358, 9.999496460e+00, 9.999683380e+00
1689074406.8068733, 23.596, 54.358, 9.999499321e+00, 9.999642372e+00
1689074408.225222, 23.599, 54.357, 9.999502182e+00, 9.999649048e+00
1689074409.6437244, 23.6, 54.365, 9.999532700e+00, 9.999690056e+00
1689074411.0623717, 23.6, 54.356, 9.999511719e+00, 9.999699593e+00
1689074412.480579, 23.602, 54.361, 9.999508858e+00, 9.999673843e+00
1689074413.89905, 23.6, 54.364, 9.999518394e+00, 9.999696732e+00
1689074415.3177001, 23.597, 54.358, 9.999496460e+00, 9.999670982e+00
1689074416.7361093, 23.602, 54.359, 9.999521255e+00, 9.999694824e+00
1689074418.154427, 23.611, 54.362, 9.999496460e+00, 9.999680519e+00
1689074419.5730605, 23.599, 54.356, 9.999499321e+00, 9.999711990e+00
1689074420.9914181, 23.599, 54.365, 9.999513626e+00, 9.999723434e+00
1689074422.4099026, 23.605, 54.365, 9.999467850e+00, 9.999664307e+00
1689074423.8282623, 23.599, 54.37, 9.999515533e+00, 9.999690056e+00
1689074425.246828, 23.602, 54.369, 9.999502182e+00, 9.999661446e+00
1689074426.665404, 23.603, 54.375, 9.999515533e+00, 9.999696732e+00
1689074428.0836818, 23.597, 54.374, 9.999542236e+00, 9.999737740e+00
1689074429.5021195, 23.608, 54.37, 9.999492645e+00, 9.999613762e+00
1689074430.9205077, 23.611, 54.377, 9.999544144e+00, 9.999670982e+00
1689074432.3390281, 23.608, 54.389, 9.999521255e+00, 9.999721527e+00
1689074433.7574463, 23.605, 54.389, 9.999504089e+00, 9.999670982e+00
1689074435.1759837, 23.608, 54.384, 9.999508858e+00, 9.999728203e+00
1689074436.5942712, 23.606, 54.392, 9.999483109e+00, 9.999628067e+00
1689074438.0128663, 23.603, 54.39, 9.999523163e+00, 9.999677658e+00
1689074439.4313557, 23.606, 54.391, 9.999505997e+00, 9.999649048e+00
1689074440.850044, 23.606, 54.39, 9.999505997e+00, 9.999661446e+00
1689074442.2681322, 23.611, 54.392, 9.999508858e+00, 9.999692917e+00
1689074443.6865826, 23.618, 54.398, 9.999499321e+00, 9.999661446e+00
1689074445.1051261, 23.617, 54.391, 9.999494553e+00, 9.999664307e+00
1689074446.5235233, 23.606, 54.393, 9.999508858e+00, 9.999723434e+00
1689074447.942063, 23.614, 54.393, 9.999518394e+00, 9.999715805e+00
1689074449.3607905, 23.611, 54.389, 9.999513626e+00, 9.999718666e+00
1689074450.7789977, 23.618, 54.388, 9.999521255e+00, 9.999711990e+00
1689074452.1973317, 23.612, 54.396, 9.999480247e+00, 9.999666214e+00
1689074453.6160614, 23.614, 54.388, 9.999489784e+00, 9.999673843e+00
1689074455.0345333, 23.62, 54.392, 9.999483109e+00, 9.999675751e+00
1689074456.4526675, 23.62, 54.395, 9.999505997e+00, 9.999675751e+00
1689074457.8712525, 23.618, 54.392, 9.999480247e+00, 9.999642372e+00
1689074459.2896795, 23.618, 54.393, 9.999523163e+00, 9.999690056e+00
1689074460.7082074, 23.62, 54.393, 9.999518394e+00, 9.999654770e+00
1689074462.1265173, 23.606, 54.394, 9.999521255e+00, 9.999675751e+00
1689074463.5449512, 23.62, 54.395, 9.999508858e+00, 9.999704361e+00
1689074464.963766, 23.618, 54.399, 9.999494553e+00, 9.999628067e+00
1689074466.381902, 23.617, 54.398, 9.999525070e+00, 9.999670982e+00
1689074467.800401, 23.62, 54.394, 9.999489784e+00, 9.999623299e+00
1689074469.2188883, 23.612, 54.399, 9.999511719e+00, 9.999654770e+00
1689074470.637134, 23.623, 54.4, 9.999513626e+00, 9.999692917e+00
1689074472.0557597, 23.622, 54.404, 9.999473572e+00, 9.999651909e+00
1689074473.4742157, 23.623, 54.406, 9.999534607e+00, 9.999690056e+00
1689074474.892571, 23.615, 54.406, 9.999542236e+00, 9.999723434e+00
1689074476.3110716, 23.612, 54.406, 9.999566078e+00, 9.999731064e+00
1689074477.7295516, 23.612, 54.41, 9.999530792e+00, 9.999668121e+00
1689074479.1482236, 23.611, 54.411, 9.999515533e+00, 9.999639511e+00
1689074480.5663912, 23.614, 54.417, 9.999547005e+00, 9.999687195e+00
1689074481.9852335, 23.618, 54.417, 9.999508858e+00, 9.999656677e+00
1689074483.403556, 23.623, 54.42, 9.999534607e+00, 9.999656677e+00
1689074484.821778, 23.618, 54.43, 9.999508858e+00, 9.999613762e+00
1689074486.2404003, 23.618, 54.425, 9.999515533e+00, 9.999632835e+00
1689074487.6587815, 23.626, 54.429, 9.999518394e+00, 9.999639511e+00
1689074489.0773945, 23.614, 54.432, 9.999530792e+00, 9.999704361e+00
1689074490.4956872, 23.626, 54.443, 9.999525070e+00, 9.999658585e+00
1689074491.9141073, 23.634, 54.447, 9.999504089e+00, 9.999632835e+00
1689074493.332621, 23.625, 54.444, 9.999513626e+00, 9.999651909e+00
1689074494.7509346, 23.622, 54.449, 9.999515533e+00, 9.999645233e+00
1689074496.1694906, 23.622, 54.448, 9.999525070e+00, 9.999651909e+00
1689074497.5879445, 23.625, 54.451, 9.999499321e+00, 9.999591827e+00
1689074499.0062928, 23.623, 54.463, 9.999485016e+00, 9.999588013e+00
1689074500.4247873, 23.625, 54.461, 9.999521255e+00, 9.999687195e+00
1689074501.8432782, 23.626, 54.458, 9.999551773e+00, 9.999702454e+00
1689074503.2616253, 23.615, 54.466, 9.999551773e+00, 9.999711990e+00
1689074504.6802247, 23.62, 54.458, 9.999504089e+00, 9.999673843e+00
1689074506.0986457, 23.622, 54.456, 9.999499321e+00, 9.999658585e+00
1689074507.5173302, 23.626, 54.461, 9.999483109e+00, 9.999642372e+00
1689074508.9354877, 23.623, 54.466, 9.999502182e+00, 9.999702454e+00
1689074510.3539639, 23.623, 54.461, 9.999521255e+00, 9.999685287e+00
1689074511.7724464, 23.623, 54.463, 9.999486923e+00, 9.999645233e+00
1689074513.1908495, 23.628, 54.461, 9.999504089e+00, 9.999661446e+00
1689074514.6093254, 23.625, 54.46, 9.999505997e+00, 9.999664307e+00
1689074516.0279763, 23.626, 54.466, 9.999511719e+00, 9.999696732e+00
1689074517.4463344, 23.62, 54.461, 9.999505997e+00, 9.999675751e+00
1689074518.8646715, 23.628, 54.464, 9.999504089e+00, 9.999692917e+00
1689074520.2832408, 23.637, 54.455, 9.999534607e+00, 9.999673843e+00
1689074521.7017512, 23.631, 54.458, 9.999534607e+00, 9.999677658e+00
1689074523.120236, 23.629, 54.458, 9.999544144e+00, 9.999725342e+00
1689074524.5384765, 23.626, 54.453, 9.999504089e+00, 9.999668121e+00
1689074525.9570177, 23.622, 54.455, 9.999499321e+00, 9.999656677e+00
1689074527.3753664, 23.626, 54.452, 9.999496460e+00, 9.999647141e+00
1689074528.793885, 23.628, 54.443, 9.999511719e+00, 9.999683380e+00
1689074530.2123675, 23.629, 54.444, 9.999511719e+00, 9.999651909e+00
1689074531.630701, 23.625, 54.451, 9.999494553e+00, 9.999637604e+00
1689074533.0492249, 23.625, 54.442, 9.999508858e+00, 9.999647141e+00
1689074534.4677176, 23.623, 54.44, 9.999521255e+00, 9.999661446e+00
1689074535.8860633, 23.625, 54.45, 9.999483109e+00, 9.999670982e+00
1689074537.3046196, 23.626, 54.451, 9.999513626e+00, 9.999685287e+00
1689074538.723053, 23.623, 54.448, 9.999494553e+00, 9.999666214e+00
1689074540.141542, 23.629, 54.455, 9.999467850e+00, 9.999599457e+00
1689074541.5598822, 23.622, 54.452, 9.999521255e+00, 9.999666214e+00
1689074542.9783812, 23.628, 54.45, 9.999486923e+00, 9.999623299e+00
1689074544.3971102, 23.629, 54.449, 9.999461174e+00, 9.999645233e+00
1689074545.8155963, 23.626, 54.45, 9.999496460e+00, 9.999656677e+00
1689074547.2339132, 23.625, 54.455, 9.999489784e+00, 9.999649048e+00
1689074548.6523254, 23.618, 54.455, 9.999508858e+00, 9.999645233e+00
1689074550.070788, 23.618, 54.459, 9.999470711e+00, 9.999626160e+00
1689074551.4891267, 23.612, 54.467, 9.999483109e+00, 9.999607086e+00
1689074552.9077508, 23.617, 54.468, 9.999492645e+00, 9.999654770e+00
1689074554.3262572, 23.617, 54.466, 9.999523163e+00, 9.999702454e+00
1689074555.7446299, 23.608, 54.48, 9.999511719e+00, 9.999699593e+00
1689074557.1629379, 23.618, 54.483, 9.999504089e+00, 9.999696732e+00
1689074558.5815253, 23.608, 54.484, 9.999542236e+00, 9.999731064e+00
1689074560.0001574, 23.614, 54.491, 9.999511719e+00, 9.999666214e+00
1689074561.4182932, 23.608, 54.495, 9.999494553e+00, 9.999649048e+00
1689074562.8367817, 23.615, 54.493, 9.999504089e+00, 9.999670982e+00
1689074564.2553177, 23.612, 54.489, 9.999496460e+00, 9.999661446e+00
1689074565.6738026, 23.608, 54.493, 9.999465942e+00, 9.999607086e+00
1689074567.0921388, 23.614, 54.499, 9.999473572e+00, 9.999628067e+00
1689074568.5106432, 23.611, 54.505, 9.999505997e+00, 9.999635696e+00
1689074569.9291682, 23.612, 54.5, 9.999544144e+00, 9.999675751e+00
1689074571.3478713, 23.606, 54.509, 9.999505997e+00, 9.999589920e+00
1689074572.7659492, 23.618, 54.513, 9.999521255e+00, 9.999629974e+00
1689074574.1845293, 23.611, 54.52, 9.999505997e+00, 9.999639511e+00
1689074575.6029525, 23.614, 54.529, 9.999502182e+00, 9.999618530e+00
1689074577.0215132, 23.617, 54.525, 9.999542236e+00, 9.999675751e+00
1689074578.440066, 23.605, 54.531, 9.999513626e+00, 9.999645233e+00
1689074579.8583462, 23.605, 54.529, 9.999485016e+00, 9.999594688e+00
1689074581.2768729, 23.608, 54.531, 9.999492645e+00, 9.999616623e+00
1689074582.6951544, 23.615, 54.531, 9.999515533e+00, 9.999620438e+00
1689074584.1138387, 23.622, 54.535, 9.999504089e+00, 9.999647141e+00
1689074585.5322683, 23.611, 54.534, 9.999496460e+00, 9.999651909e+00
1689074586.9505448, 23.611, 54.529, 9.999513626e+00, 9.999645233e+00
1689074588.369066, 23.614, 54.537, 9.999527931e+00, 9.999673843e+00
1689074589.7875643, 23.614, 54.534, 9.999513626e+00, 9.999683380e+00
1689074591.2060575, 23.611, 54.526, 9.999492645e+00, 9.999649048e+00
1689074592.6243954, 23.612, 54.529, 9.999496460e+00, 9.999637604e+00
1689074594.0429058, 23.62, 54.531, 9.999483109e+00, 9.999623299e+00
1689074595.46142, 23.611, 54.532, 9.999518394e+00, 9.999673843e+00
1689074596.8796506, 23.615, 54.534, 9.999521255e+00, 9.999658585e+00
1689074598.298232, 23.62, 54.532, 9.999494553e+00, 9.999628067e+00
1689074599.7169468, 23.614, 54.533, 9.999489784e+00, 9.999608994e+00
1689074601.1350741, 23.618, 54.537, 9.999515533e+00, 9.999661446e+00
1689074602.553534, 23.615, 54.535, 9.999508858e+00, 9.999642372e+00
1689074603.9720826, 23.608, 54.537, 9.999496460e+00, 9.999620438e+00
1689074605.3904173, 23.615, 54.537, 9.999502182e+00, 9.999608994e+00
1689074606.8089268, 23.62, 54.539, 9.999502182e+00, 9.999635696e+00
1689074608.2274094, 23.614, 54.54, 9.999518394e+00, 9.999639511e+00
1689074609.6459358, 23.62, 54.546, 9.999480247e+00, 9.999623299e+00
1689074611.0642672, 23.615, 54.544, 9.999494553e+00, 9.999651909e+00
1689074612.4827936, 23.612, 54.553, 9.999508858e+00, 9.999613762e+00
1689074613.9012744, 23.615, 54.549, 9.999489784e+00, 9.999692917e+00
1689074615.319943, 23.622, 54.544, 9.999485016e+00, 9.999668121e+00
1689074616.7381537, 23.622, 54.547, 9.999461174e+00, 9.999637604e+00
1689074618.1568117, 23.618, 54.547, 9.999494553e+00, 9.999661446e+00
1689074619.5750792, 23.614, 54.55, 9.999530792e+00, 9.999728203e+00
1689074620.9935136, 23.622, 54.553, 9.999518394e+00, 9.999711990e+00
1689074622.4119568, 23.618, 54.544, 9.999505997e+00, 9.999685287e+00
