t, ref_c, humidity, v_ch1, v_ch2
1689091623.437472, 24.382, 53.999, 9.999604225e+00, 9.999773026e+00
1689091624.8560097, 24.386, 54.003, 9.999607086e+00, 9.999747276e+00
1689091626.2743592, 24.383, 53.999, 9.999597549e+00, 9.999756813e+00
1689091627.6928363, 24.391, 54.014, 9.999575615e+00, 9.999763489e+00
1689091629.1113644, 24.395, 54.017, 9.999591827e+00, 9.999771118e+00
1689091630.52985, 24.397, 54.018, 9.999604225e+00, 9.999756813e+00
1689091631.9482172, 24.397, 54.029, 9.999601364e+00, 9.999766350e+00
1689091633.3667152, 24.403, 54.035, 9.999610901e+00, 9.999771118e+00
1689091634.785231, 24.398, 54.037, 9.999594688e+00, 9.999742508e+00
1689091636.2035391, 24.4, 54.036, 9.999601364e+00, 9.999740601e+00
1689091637.622131, 24.401, 54.041, 9.999585152e+00, 9.999731064e+00
1689091639.0405629, 24.406, 54.048, 9.999589920e+00, 9.999731064e+00
1689091640.458978, 24.411, 54.044, 9.999588013e+00, 9.999718666e+00
1689091641.877454, 24.404, 54.051, 9.999597549e+00, 9.999728203e+00
1689091643.295947, 24.412, 54.046, 9.999597549e+00, 9.999721527e+00
1689091644.7144501, 24.404, 54.039, 9.999597549e+00, 9.999732971e+00
1689091646.1328154, 24.411, 54.04, 9.999597549e+00, 9.999740601e+00
1689091647.5513294, 24.414, 54.043, 9.999589920e+00, 9.999737740e+00
1689091648.9698138, 24.414, 54.043, 9.999585152e+00, 9.999740601e+00
1689091650.3881524, 24.414, 54.042, 9.999575615e+00, 9.999752045e+00
1689091651.806675, 24.414, 54.041, 9.999608994e+00, 9.999732971e+00
1689091653.2251682, 24.417, 54.044, 9.999607086e+00, 9.999747276e+00
1689091654.6435263, 24.421, 54.036, 9.999597549e+00, 9.999742508e+00
1689091656.0620236, 24.421, 54.042, 9.999601364e+00, 9.999769211e+00
1689091657.480536, 24.423, 54.038, 9.999575615e+00, 9.999761581e+00
1689091658.8988965, 24.421, 54.043, 9.999601364e+00, 9.999756813e+00
1689091660.3173804, 24.427, 54.038, 9.999604225e+00, 9.999759674e+00
1689091661.7359202, 24.431, 54.043, 9.999597549e+00, 9.999756813e+00
1689091663.1544201, 24.427, 54.032, 9.999607086e+00, 9.999752045e+00
1689091664.5727227, 24.434, 54.031, 9.999588013e+00, 9.999769211e+00
1689091665.9912503, 24.429, 54.036, 9.999580383e+00, 9.999750137e+00
1689091667.409772, 24.438, 54.036, 9.999588013e+00, 9.999747276e+00
1689091668.828254, 24.432, 54.034, 9.999585152e+00, 9.999737740e+00
1689091670.2466214, 24.434, 54.038, 9.999608994e+00, 9.999728203e+00
1689091671.6651578, 24.431, 54.035, 9.999591827e+00, 9.999732971e+00
1689091673.0834706, 24.434, 54.035, 9.999588013e+00, 9.999750137e+00
1689091674.501966, 24.437, 54.04, 9.999582291e+00, 9.999750137e+00
1689091675.9204688, 24.44, 54.036, 9.999585152e+00, 9.999732971e+00
1689091677.3389976, 24.437, 54.034, 9.999589920e+00, 9.999750137e+00
1689091678.7573369, 24.438, 54.031, 9.999610901e+00, 9.999737740e+00
1689091680.1758518, 24.443, 54.029, 9.999597549e+00, 9.999732971e+00
1689091681.5943499, 24.435, 54.029, 9.999591827e+00, 9.999769211e+00
1689091683.0127213, 24.45, 54.031, 9.999589920e+00, 9.999756813e+00
1689091684.431241, 24.454, 54.032, 9.999608994e+00, 9.999773026e+00
1689091685.8497055, 24.452, 54.02, 9.999601364e+00, 9.999780655e+00
1689091687.268259, 24.45, 54.027, 9.999597549e+00, 9.999775887e+00
1689091688.6865819, 24.444, 54.022, 9.999594688e+00, 9.999771118e+00
1689091690.1050596, 24.447, 54.019, 9.999623299e+00, 9.999785423e+00
1689091691.5234892, 24.455, 54.02, 9.999597549e+00, 9.999775887e+00
1689091692.9419487, 24.45, 54.018, 9.999597549e+00, 9.999775887e+00
1689091694.3604345, 24.457, 54.022, 9.999599457e+00, 9.999769211e+00
1689091695.7789721, 24.449, 54.028, 9.999604225e+00, 9.999782562e+00
1689091697.1973104, 24.46, 54.034, 9.999594688e+00, 9.999756813e+00
1689091698.615807, 24.466, 54.036, 9.999604225e+00, 9.999744415e+00
1689091700.0343525, 24.46, 54.037, 9.999588013e+00, 9.999763489e+00
1689091701.452693, 24.458, 54.043, 9.999601364e+00, 9.999756813e+00
1689091702.871186, 24.466, 54.032, 9.999607086e+00, 9.999756813e+00
1689091704.2896707, 24.464, 54.031, 9.999608994e+00, 9.999753952e+00
1689091705.707973, 24.472, 54.028, 9.999626160e+00, 9.999753952e+00
1689091707.12651, 24.466, 54.022, 9.999601364e+00, 9.999742508e+00
1689091708.5450065, 24.473, 54.016, 9.999610901e+00, 9.999737740e+00
1689091709.9634957, 24.473, 54.013, 9.999604225e+00, 9.999747276e+00
1689091711.3818493, 24.469, 54.01, 9.999607086e+00, 9.999753952e+00
1689091712.8003912, 24.47, 54.005, 9.999607086e+00, 9.999737740e+00
1689091714.2188768, 24.461, 53.996, 9.999601364e+00, 9.999732971e+00
1689091715.6373868, 24.464, 54.0, 9.999610901e+00, 9.999759674e+00
1689091717.0557604, 24.464, 53.986, 9.999604225e+00, 9.999742508e+00
1689091718.4742677, 24.473, 53.982, 9.999601364e+00, 9.999734879e+00
1689091719.8930652, 24.475, 53.984, 9.999604225e+00, 9.999756813e+00
1689091721.311101, 24.467, 53.986, 9.999610901e+00, 9.999750137e+00
1689091722.7295885, 24.472, 53.981, 9.999620438e+00, 9.999747276e+00
1689091724.1483207, 24.476, 53.977, 9.999618530e+00, 9.999750137e+00
1689091725.5666254, 24.469, 53.972, 9.999616623e+00, 9.999737740e+00
1689091726.9851565, 24.473, 53.976, 9.999599457e+00, 9.999744415e+00
1689091728.4035017, 24.472, 53.964, 9.999597549e+00, 9.999740601e+00
1689091729.8220885, 24.475, 53.963, 9.999599457e+00, 9.999744415e+00
1689091731.2405117, 24.477, 53.956, 9.999613762e+00, 9.999742508e+00
1689091732.658831, 24.481, 53.957, 9.999620438e+00, 9.999761581e+00
1689091734.0773535, 24.48, 53.953, 9.999604225e+00, 9.999759674e+00
1689091735.4958692, 24.481, 53.949, 9.999604225e+00, 9.999747276e+00
1689091736.9143631, 24.472, 53.941, 9.999607086e+00, 9.999737740e+00
1689091738.3328881, 24.481, 53.938, 9.999589920e+00, 9.999740601e+00
1689091739.7512202, 24.481, 53.941, 9.999610901e+00, 9.999747276e+00
1689091741.1697276, 24.487, 53.933, 9.999594688e+00, 9.999744415e+00
1689091742.588277, 24.483, 53.932, 9.999588013e+00, 9.999761581e+00
1689091744.0065787, 24.487, 53.918, 9.999601364e+00, 9.999775887e+00
1689091745.42511, 24.486, 53.929, 9.999597549e+00, 9.999780655e+00
1689091746.8436193, 24.483, 53.923, 9.999608994e+00, 9.999759674e+00
1689091748.2621267, 24.489, 53.917, 9.999604225e+00, 9.999773026e+00
1689091749.680621, 24.484, 53.921, 9.999591827e+00, 9.999775887e+00
1689091751.0989919, 24.492, 53.909, 9.999604225e+00, 9.999756813e+00
1689091752.5174656, 24.495, 53.913, 9.999601364e+00, 9.999759674e+00
1689091753.9359922, 24.499, 53.918, 9.999604225e+00, 9.999778748e+00
1689091755.3543262, 24.501, 53.908, 9.999604225e+00, 9.999780655e+00
1689091756.7728462, 24.507, 53.916, 9.999601364e+00, 9.999769211e+00
1689091758.191348, 24.504, 53.916, 9.999620438e+00, 9.999761581e+00
1689091759.609701, 24.504, 53.919, 9.999608994e+00, 9.999750137e+00
1689091761.0282028, 24.504, 53.921, 9.999604225e+00, 9.999740601e+00
1689091762.4467292, 24.512, 53.925, 9.999616623e+00, 9.999747276e+00
1689091763.8652058, 24.51, 53.932, 9.999620438e+00, 9.999744415e+00
1689091765.283549, 24.51, 53.937, 9.999608994e+00, 9.999747276e+00
1689091766.7020733, 24.519, 53.956, 9.999604225e+00, 9.999752045e+00
1689091768.1205747, 24.513, 53.956, 9.999604225e+00, 9.999750137e+00
1689091769.5389273, 24.518, 53.961, 9.999618530e+00, 9.999747276e+00
1689091770.957483, 24.515, 53.969, 9.999599457e+00, 9.999752045e+00
1689091772.3759336, 24.518, 53.976, 9.999610901e+00, 9.999752045e+00
1689091773.7945108, 24.521, 53.982, 9.999594688e+00, 9.999750137e+00
1689091775.21283, 24.524, 53.99, 9.999594688e+00, 9.999734879e+00
1689091776.631296, 24.524, 53.996, 9.999589920e+00, 9.999744415e+00
1689091778.0497925, 24.532, 54.004, 9.999607086e+00, 9.999750137e+00
1689091779.4681487, 24.53, 54.004, 9.999585152e+00, 9.999769211e+00
1689091780.886693, 24.532, 54.011, 9.999607086e+00, 9.999766350e+00
1689091782.305158, 24.535, 54.022, 9.999597549e+00, 9.999753952e+00
1689091783.723514, 24.532, 54.015, 9.999604225e+00, 9.999753952e+00
1689091785.1420214, 24.529, 54.025, 9.999608994e+00, 9.999750137e+00
1689091786.5605032, 24.536, 54.027, 9.999601364e+00, 9.999756813e+00
1689091787.9790034, 24.538, 54.03, 9.999608994e+00, 9.999752045e+00
1689091789.397383, 24.536, 54.031, 9.999599457e+00, 9.999744415e+00
1689091790.8158886, 24.542, 54.032, 9.999585152e+00, 9.999742508e+00
1689091792.2343895, 24.549, 54.032, 9.999601364e+00, 9.999747276e+00
1689091793.652738, 24.55, 54.036, 9.999607086e+00, 9.999747276e+00
1689091795.0712457, 24.552, 54.046, 9.999597549e+00, 9.999734879e+00
1689091796.489759, 24.55, 54.04, 9.999608994e+00, 9.999753952e+00
1689091797.9080963, 24.545, 54.046, 9.999608994e+00, 9.999750137e+00
1689091799.326588, 24.555, 54.042, 9.999601364e+00, 9.999747276e+00
1689091800.7451127, 24.545, 54.038, 9.999604225e+00, 9.999756813e+00
1689091802.163455, 24.552, 54.043, 9.999610901e+00, 9.999753952e+00
1689091803.5819764, 24.559, 54.044, 9.999580383e+00, 9.999744415e+00
1689091805.0004616, 24.55, 54.041, 9.999607086e+00, 9.999761581e+00
1689091806.4188132, 24.55, 54.037, 9.999597549e+00, 9.999761581e+00
1689091807.837334, 24.545, 54.043, 9.999597549e+00, 9.999752045e+00
1689091809.2558227, 24.553, 54.037, 9.999601364e+00, 9.999761581e+00
1689091810.6743207, 24.555, 54.037, 9.999610901e+00, 9.999766350e+00
1689091812.0926883, 24.55, 54.029, 9.999607086e+00, 9.999752045e+00
1689091813.511207, 24.558, 54.027, 9.999601364e+00, 9.999759674e+00
1689091814.9296973, 24.552, 54.027, 9.999589920e+00, 9.999740601e+00
1689091816.3480644, 24.55, 54.029, 9.999582291e+00, 9.999742508e+00
1689091817.7665946, 24.559, 54.029, 9.999613762e+00, 9.999753952e+00
1689091819.185138, 24.556, 54.024, 9.999604225e+00, 9.999752045e+00
1689091820.6034088, 24.556, 54.026, 9.999607086e+00, 9.999763489e+00
1689091822.0219374, 24.558, 54.026, 9.999594688e+00, 9.999763489e+00
1689091823.4404182, 24.559, 54.029, 9.999597549e+00, 9.999756813e+00
1689091824.8589802, 24.553, 54.034, 9.999620438e+00, 9.999761581e+00
1689091826.2773116, 24.567, 54.035, 9.999620438e+00, 9.999761581e+00
1689091827.6957786, 24.556, 54.032, 9.999616623e+00, 9.999759674e+00
1689091829.1142993, 24.558, 54.029, 9.999608994e+00, 9.999761581e+00
1689091830.5326355, 24.567, 54.03, 9.999597549e+00, 9.999773026e+00
1689091831.9511485, 24.568, 54.028, 9.999597549e+00, 9.999752045e+00
1689091833.3697052, 24.567, 54.025, 9.999589920e+00, 9.999763489e+00
1689091834.7881775, 24.564, 54.018, 9.999594688e+00, 9.999744415e+00
1689091836.2064953, 24.575, 54.013, 9.999597549e+00, 9.999766350e+00
1689091837.6250043, 24.575, 54.014, 9.999601364e+00, 9.999737740e+00
1689091839.0433528, 24.57, 54.008, 9.999597549e+00, 9.999732971e+00
1689091840.4618642, 24.573, 53.996, 9.999599457e+00, 9.999766350e+00
1689091841.8803918, 24.578, 54.001, 9.999588013e+00, 9.999734879e+00
1689091843.298905, 24.57, 53.993, 9.999597549e+00, 9.999734879e+00
1689091844.7172236, 24.584, 53.99, 9.999599457e+00, 9.999737740e+00
1689091846.1357284, 24.579, 53.982, 9.999589920e+00, 9.999744415e+00
1689091847.5542254, 24.571, 53.979, 9.999616623e+00, 9.999740601e+00
1689091848.9727418, 24.581, 53.976, 9.999610901e+00, 9.999742508e+00
1689091850.3912327, 24.587, 53.978, 9.999628067e+00, 9.999742508e+00
1689091851.8097463, 24.585, 53.975, 9.999610901e+00, 9.999752045e+00
1689091853.228089, 24.584, 53.969, 9.999610901e+00, 9.999744415e+00
1689091854.6466675, 24.587, 53.968, 9.999599457e+00, 9.999750137e+00
1689091856.0651245, 24.601, 53.969, 9.999599457e+00, 9.999747276e+00
1689091857.4834614, 24.593, 53.959, 9.999594688e+00, 9.999744415e+00
1689091858.9019701, 24.601, 53.965, 9.999616623e+00, 9.999744415e+00
1689091860.3205283, 24.591, 53.951, 9.999597549e+00, 9.999742508e+00
1689091861.7390082, 24.591, 53.963, 9.999613762e+00, 9.999737740e+00
1689091863.1573496, 24.593, 53.962, 9.999599457e+00, 9.999734879e+00
1689091864.5758598, 24.594, 53.969, 9.999607086e+00, 9.999744415e+00
1689091865.994349, 24.599, 53.967, 9.999594688e+00, 9.999742508e+00
1689091867.41286, 24.599, 53.969, 9.999613762e+00, 9.999753952e+00
1689091868.831381, 24.601, 53.977, 9.999607086e+00, 9.999756813e+00
1689091870.2498796, 24.593, 53.966, 9.999585152e+00, 9.999761581e+00
1689091871.6682248, 24.602, 53.971, 9.999620438e+00, 9.999744415e+00
1689091873.0867798, 24.611, 53.986, 9.999610901e+00, 9.999744415e+00
1689091874.5050416, 24.608, 53.983, 9.999623299e+00, 9.999747276e+00
1689091875.92356, 24.61, 53.987, 9.999610901e+00, 9.999752045e+00
1689091877.3420792, 24.605, 53.986, 9.999613762e+00, 9.999747276e+00
1689091878.7606096, 24.613, 53.991, 9.999618530e+00, 9.999750137e+00
1689091880.1791322, 24.61, 53.995, 9.999616623e+00, 9.999750137e+00
1689091881.597446, 24.614, 54.002, 9.999601364e+00, 9.999753952e+00
1689091883.0159533, 24.611, 53.99, 9.999582291e+00, 9.999756813e+00
1689091884.4344487, 24.611, 54.002, 9.999591827e+00, 9.999756813e+00
1689091885.8529758, 24.622, 54.003, 9.999594688e+00, 9.999759674e+00
1689091887.2713284, 24.616, 54.0, 9.999585152e+00, 9.999766350e+00
1689091888.6897998, 24.625, 54.001, 9.999589920e+00, 9.999761581e+00
1689091890.1083527, 24.619, 54.001, 9.999575615e+00, 9.999750137e+00
1689091891.526656, 24.616, 54.005, 9.999597549e+00, 9.999766350e+00
1689091892.9451656, 24.619, 54.004, 9.999589920e+00, 9.999773026e+00
1689091894.3637176, 24.622, 54.003, 9.999599457e+00, 9.999753952e+00
1689091895.7820346, 24.625, 54.006, 9.999585152e+00, 9.999753952e+00
1689091897.2005587, 24.619, 54.003, 9.999589920e+00, 9.999756813e+00
1689091898.6190884, 24.622, 54.006, 9.999599457e+00, 9.999782562e+00
1689091900.0374687, 24.63, 54.002, 9.999597549e+00, 9.999734879e+00
1689091901.4559414, 24.628, 54.003, 9.999601364e+00, 9.999742508e+00
1689091902.8744464, 24.619, 54.002, 9.999607086e+00, 9.999744415e+00
1689091904.2928317, 24.622, 54.004, 9.999601364e+00, 9.999731064e+00
1689091905.711239, 24.63, 54.0, 9.999599457e+00, 9.999723434e+00
1689091907.1297941, 24.628, 53.999, 9.999599457e+00, 9.999728203e+00
1689091908.54858, 24.628, 54.008, 9.999601364e+00, 9.999740601e+00
1689091909.9668972, 24.627, 54.003, 9.999599457e+00, 9.999744415e+00
1689091911.3851793, 24.634, 54.006, 9.999608994e+00, 9.999742508e+00
1689091912.8037097, 24.631, 54.004, 9.999610901e+00, 9.999759674e+00
1689091914.222237, 24.636, 54.01, 9.999588013e+00, 9.999744415e+00
1689091915.6406176, 24.631, 54.011, 9.999616623e+00, 9.999747276e+00
1689091917.0590336, 24.647, 54.006, 9.999597549e+00, 9.999750137e+00
1689091918.4775739, 24.636, 54.006, 9.999616623e+00, 9.999742508e+00
1689091919.8959062, 24.64, 54.01, 9.999604225e+00, 9.999750137e+00
1689091921.314498, 24.64, 54.012, 9.999608994e+00, 9.999737740e+00
1689091922.7329953, 24.644, 54.01, 9.999604225e+00, 9.999742508e+00
1689091924.151297, 24.644, 54.011, 9.999591827e+00, 9.999744415e+00
1689091925.5697708, 24.648, 54.011, 9.999616623e+00, 9.999747276e+00
1689091926.988262, 24.645, 54.007, 9.999604225e+00, 9.999737740e+00
1689091928.4068012, 24.651, 54.012, 9.999601364e+00, 9.999740601e+00
1689091929.8251402, 24.644, 54.016, 9.999616623e+00, 9.999747276e+00
1689091931.2436814, 24.653, 54.011, 9.999610901e+00, 9.999753952e+00
1689091932.661995, 24.647, 54.016, 9.999597549e+00, 9.999752045e+00
1689091934.0804915, 24.653, 54.015, 9.999616623e+00, 9.999756813e+00
1689091935.4990826, 24.645, 54.016, 9.999599457e+00, 9.999752045e+00
1689091936.9175143, 24.654, 54.017, 9.999601364e+00, 9.999747276e+00
1689091938.3358457, 24.645, 54.017, 9.999594688e+00, 9.999744415e+00
1689091939.7543497, 24.659, 54.013, 9.999599457e+00, 9.999740601e+00
1689091941.1729152, 24.66, 54.012, 9.999623299e+00, 9.999752045e+00
1689091942.59141, 24.66, 54.012, 9.999608994e+00, 9.999731064e+00
1689091944.0097575, 24.653, 54.016, 9.999597549e+00, 9.999761581e+00
1689091945.4282904, 24.659, 54.013, 9.999607086e+00, 9.999747276e+00
1689091946.846802, 24.66, 54.005, 9.999604225e+00, 9.999756813e+00
1689091948.2650697, 24.659, 54.007, 9.999613762e+00, 9.999737740e+00
1689091949.6835828, 24.659, 54.011, 9.999613762e+00, 9.999742508e+00
1689091951.1020725, 24.659, 54.002, 9.999607086e+00, 9.999752045e+00
1689091952.5204382, 24.663, 53.995, 9.999599457e+00, 9.999742508e+00
1689091953.938942, 24.66, 53.986, 9.999616623e+00, 9.999742508e+00
1689091955.3576658, 24.66, 53.983, 9.999608994e+00, 9.999756813e+00
1689091956.7758636, 24.654, 53.969, 9.999601364e+00, 9.999750137e+00
1689091958.1943045, 24.657, 53.97, 9.999608994e+00, 9.999753952e+00
1689091959.6128204, 24.654, 53.955, 9.999618530e+00, 9.999761581e+00
1689091961.0313714, 24.665, 53.954, 9.999599457e+00, 9.999732971e+00
1689091962.4496818, 24.65, 53.938, 9.999607086e+00, 9.999769211e+00
1689091963.8681316, 24.66, 53.939, 9.999601364e+00, 9.999778748e+00
1689091965.286633, 24.656, 53.932, 9.999599457e+00, 9.999752045e+00
1689091966.7054517, 24.659, 53.928, 9.999591827e+00, 9.999769211e+00
1689091968.123617, 24.656, 53.928, 9.999601364e+00, 9.999763489e+00
1689091969.5421205, 24.659, 53.921, 9.999594688e+00, 9.999782562e+00
1689091970.9605713, 24.654, 53.919, 9.999591827e+00, 9.999766350e+00
1689091972.3790576, 24.66, 53.918, 9.999610901e+00, 9.999763489e+00
1689091973.7973657, 24.656, 53.908, 9.999601364e+00, 9.999778748e+00
1689091975.2159128, 24.654, 53.905, 9.999601364e+00, 9.999766350e+00
1689091976.6344213, 24.648, 53.895, 9.999599457e+00, 9.999756813e+00
1689091978.0529463, 24.665, 53.896, 9.999594688e+00, 9.999747276e+00
1689091979.4714384, 24.656, 53.891, 9.999597549e+00, 9.999734879e+00
1689091980.889759, 24.657, 53.879, 9.999591827e+00, 9.999737740e+00
1689091982.3084874, 24.654, 53.878, 9.999594688e+00, 9.999750137e+00
1689091983.7267962, 24.656, 53.874, 9.999589920e+00, 9.999744415e+00
1689091985.1451302, 24.645, 53.862, 9.999597549e+00, 9.999744415e+00
1689091986.563652, 24.651, 53.857, 9.999591827e+00, 9.999752045e+00
1689091987.982121, 24.65, 53.855, 9.999601364e+00, 9.999753952e+00
1689091989.4004774, 24.642, 53.848, 9.999597549e+00, 9.999737740e+00
1689091990.8190699, 24.645, 53.841, 9.999604225e+00, 9.999742508e+00
1689091992.237489, 24.634, 53.838, 9.999610901e+00, 9.999753952e+00
1689091993.6558092, 24.644, 53.833, 9.999599457e+00, 9.999731064e+00
1689091995.0743747, 24.648, 53.825, 9.999613762e+00, 9.999740601e+00
1689091996.4928775, 24.636, 53.81, 9.999597549e+00, 9.999750137e+00
1689091997.9113693, 24.64, 53.807, 9.999591827e+00, 9.999742508e+00
1689091999.3297071, 24.631, 53.8, 9.999594688e+00, 9.999756813e+00
1689092000.7481883, 24.64, 53.789, 9.999589920e+00, 9.999752045e+00
1689092002.1667602, 24.637, 53.786, 9.999599457e+00, 9.999734879e+00
1689092003.5853271, 24.634, 53.78, 9.999604225e+00, 9.999747276e+00
1689092005.0035725, 24.636, 53.766, 9.999599457e+00, 9.999742508e+00
1689092006.4221041, 24.63, 53.761, 9.999588013e+00, 9.999753952e+00
1689092007.8406134, 24.634, 53.748, 9.999594688e+00, 9.999732971e+00
1689092009.2591362, 24.622, 53.737, 9.999597549e+00, 9.999721527e+00
1689092010.677487, 24.619, 53.739, 9.999613762e+00, 9.999737740e+00
1689092012.0959864, 24.617, 53.724, 9.999597549e+00, 9.999725342e+00
1689092013.5144818, 24.622, 53.717, 9.999599457e+00, 9.999742508e+00
1689092014.9331024, 24.617, 53.714, 9.999604225e+00, 9.999725342e+00
1689092016.3513308, 24.614, 53.707, 9.999608994e+00, 9.999731064e+00
1689092017.769914, 24.614, 53.702, 9.999613762e+00, 9.999718666e+00
1689092019.188363, 24.61, 53.703, 9.999594688e+00, 9.999725342e+00
1689092020.6066911, 24.614, 53.703, 9.999599457e+00, 9.999734879e+00
1689092022.0252142, 24.616, 53.705, 9.999589920e+00, 9.999734879e+00
1689092023.4437127, 24.611, 53.707, 9.999591827e+00, 9.999728203e+00
1689092024.8621464, 24.611, 53.714, 9.999599457e+00, 9.999750137e+00
1689092026.280556, 24.61, 53.714, 9.999594688e+00, 9.999752045e+00
1689092027.6991036, 24.598, 53.715, 9.999608994e+00, 9.999747276e+00
1689092029.117581, 24.607, 53.726, 9.999601364e+00, 9.999747276e+00
1689092030.5361266, 24.608, 53.723, 9.999607086e+00, 9.999732971e+00
1689092031.9543762, 24.611, 53.726, 9.999601364e+00, 9.999742508e+00
1689092033.372753, 24.605, 53.722, 9.999616623e+00, 9.999728203e+00
1689092034.791273, 24.599, 53.722, 9.999601364e+00, 9.999747276e+00
1689092036.2097876, 24.601, 53.721, 9.999597549e+00, 9.999740601e+00
1689092037.628313, 24.591, 53.715, 9.999608994e+00, 9.999742508e+00
1689092039.0465806, 24.601, 53.713, 9.999575615e+00, 9.999737740e+00
1689092040.4652798, 24.591, 53.712, 9.999575615e+00, 9.999737740e+00
1689092041.8840106, 24.599, 53.712, 9.999580383e+00, 9.999747276e+00
1689092043.302148, 24.587, 53.702, 9.999568939e+00, 9.999740601e+00
1689092044.720495, 24.584, 53.7, 9.999580383e+00, 9.999737740e+00
1689092046.1390543, 24.576, 53.697, 9.999575615e+00, 9.999732971e+00
1689092047.5577908, 24.582, 53.69, 9.999568939e+00, 9.999737740e+00
1689092048.976023, 24.578, 53.688, 9.999561310e+00, 9.999732971e+00
1689092050.3943992, 24.581, 53.687, 9.999566078e+00, 9.999740601e+00
1689092051.8128603, 24.576, 53.685, 9.999591827e+00, 9.999753952e+00
1689092053.2314265, 24.571, 53.685, 9.999591827e+00, 9.999744415e+00
1689092054.6499176, 24.561, 53.681, 9.999626160e+00, 9.999740601e+00
1689092056.068249, 24.573, 53.675, 9.999594688e+00, 9.999753952e+00
1689092057.4867394, 24.564, 53.679, 9.999604225e+00, 9.999750137e+00
1689092058.9052167, 24.556, 53.676, 9.999608994e+00, 9.999756813e+00
1689092060.3238597, 24.556, 53.675, 9.999608994e+00, 9.999742508e+00
1689092061.742101, 24.556, 53.683, 9.999616623e+00, 9.999763489e+00
1689092063.160633, 24.556, 53.674, 9.999626160e+00, 9.999747276e+00
1689092064.5793452, 24.556, 53.686, 9.999608994e+00, 9.999753952e+00
1689092065.9974182, 24.552, 53.683, 9.999594688e+00, 9.999740601e+00
1689092067.4160879, 24.555, 53.681, 9.999597549e+00, 9.999740601e+00
1689092068.8344784, 24.547, 53.685, 9.999594688e+00, 9.999740601e+00
1689092070.2530782, 24.549, 53.692, 9.999607086e+00, 9.999747276e+00
1689092071.6716948, 24.541, 53.684, 9.999604225e+00, 9.999734879e+00
1689092073.0898445, 24.549, 53.685, 9.999613762e+00, 9.999723434e+00
1689092074.5085506, 24.542, 53.696, 9.999639511e+00, 9.999723434e+00
1689092075.9268682, 24.544, 53.691, 9.999626160e+00, 9.999737740e+00
1689092077.345454, 24.544, 53.692, 9.999620438e+00, 9.999737740e+00
1689092078.7636518, 24.541, 53.693, 9.999616623e+00, 9.999732971e+00
1689092080.1821804, 24.535, 53.675, 9.999628067e+00, 9.999721527e+00
1689092081.6007557, 24.526, 53.681, 9.999610901e+00, 9.999732971e+00
1689092083.019236, 24.535, 53.675, 9.999608994e+00, 9.999723434e+00
1689092084.4376044, 24.536, 53.674, 9.999613762e+00, 9.999732971e+00
1689092085.856092, 24.53, 53.675, 9.999597549e+00, 9.999725342e+00
1689092087.2746775, 24.527, 53.671, 9.999570847e+00, 9.999778748e+00
1689092088.6929605, 24.515, 53.656, 9.999585152e+00, 9.999763489e+00
1689092090.111466, 24.518, 53.661, 9.999570847e+00, 9.999759674e+00
1689092091.529945, 24.519, 53.654, 9.999570847e+00, 9.999766350e+00
1689092092.9483068, 24.516, 53.658, 9.999588013e+00, 9.999771118e+00
1689092094.3670297, 24.513, 53.653, 9.999568939e+00, 9.999763489e+00
1689092095.7853363, 24.513, 53.656, 9.999580383e+00, 9.999773026e+00
1689092097.2038288, 24.509, 53.647, 9.999575615e+00, 9.999753952e+00
1689092098.6221864, 24.499, 53.635, 9.999578476e+00, 9.999773026e+00
1689092100.0406578, 24.504, 53.642, 9.999570847e+00, 9.999771118e+00
1689092101.459578, 24.504, 53.63, 9.999588013e+00, 9.999769211e+00
1689092102.8775616, 24.501, 53.626, 9.999589920e+00, 9.999763489e+00
1689092104.2960212, 24.49, 53.618, 9.999580383e+00, 9.999750137e+00
1689092105.7145836, 24.49, 53.61, 9.999588013e+00, 9.999747276e+00
1689092107.1328871, 24.481, 53.593, 9.999607086e+00, 9.999756813e+00
1689092108.5514038, 24.486, 53.587, 9.999604225e+00, 9.999752045e+00
1689092109.9699054, 24.464, 53.587, 9.999591827e+00, 9.999756813e+00
1689092111.388302, 24.475, 53.587, 9.999607086e+00, 9.999763489e+00
1689092112.8069236, 24.472, 53.583, 9.999591827e+00, 9.999769211e+00
1689092114.2253718, 24.47, 53.58, 9.999594688e+00, 9.999747276e+00
1689092115.6436682, 24.47, 53.579, 9.999589920e+00, 9.999752045e+00
1689092117.0621827, 24.464, 53.591, 9.999589920e+00, 9.999752045e+00
1689092118.4806056, 24.464, 53.587, 9.999591827e+00, 9.999747276e+00
1689092119.8991194, 24.463, 53.582, 9.999582291e+00, 9.999759674e+00
1689092121.3174675, 24.46, 53.576, 9.999588013e+00, 9.999753952e+00
1689092122.7359912, 24.466, 53.583, 9.999589920e+00, 9.999753952e+00
1689092124.154491, 24.464, 53.584, 9.999585152e+00, 9.999756813e+00
1689092125.573026, 24.457, 53.583, 9.999594688e+00, 9.999766350e+00
1689092126.9913046, 24.455, 53.57, 9.999591827e+00, 9.999759674e+00
1689092128.4098735, 24.446, 53.567, 9.999588013e+00, 9.999763489e+00
1689092129.8283098, 24.447, 53.567, 9.999597549e+00, 9.999766350e+00
1689092131.2467186, 24.455, 53.557, 9.999601364e+00, 9.999775887e+00
1689092132.6652567, 24.447, 53.556, 9.999613762e+00, 9.999766350e+00
